videoID;country;views
"i1kCHZEhnEY";"ML";0
"i1kCHZEhnEY";"OM";0
"i1kCHZEhnEY";"PT";0
"i1kCHZEhnEY";"RO";0
"i1kCHZEhnEY";"TR";0
"i1kCHZEhnEY";"TT";0
"i1kCHZEhnEY";"TW";0
"i1kCHZEhnEY";"UG";0
"i1kCHZEhnEY";"VN";0
"AZAL-QPn5Zc";"AE";0
"AZAL-QPn5Zc";"AT";0
"AZAL-QPn5Zc";"BE";0
"AZAL-QPn5Zc";"CL";0
"AZAL-QPn5Zc";"CO";0
"AZAL-QPn5Zc";"FI";0
"AZAL-QPn5Zc";"ID";0
"AZAL-QPn5Zc";"KH";0
"AZAL-QPn5Zc";"MY";0
"AZAL-QPn5Zc";"PE";0
"AZAL-QPn5Zc";"SG";0
"AZAL-QPn5Zc";"UA";0
"6_1XDU3I-50";"IN";0
"S2k2dxf_QWc";"DZ";0
"S2k2dxf_QWc";"TH";0
"O0VsTLDTjss";"GR";0
"T1q3BF5_YJ8";"NZ";0
"H3-evk6-qpQ";"IE";0
"AZAL-QPn5Zc";"PH";0
"_p9E8fiDRDw";"IL";0
"8e8a3o1w51M";"BE";0
"4xapOrfLvbg";"PE";0
"uq5PQg_hZro";"MY";0
"fKygF7VEJnQ";"PH";0
"i1kCHZEhnEY";"CH";0
"lOdLJx1zL7Y";"DO";0
"Wt7ee9-jJwk";"AE";10
"Wt7ee9-jJwk";"CZ";10
"Wt7ee9-jJwk";"MX";10
"Wt7ee9-jJwk";"PT";10
"no0j59bcrW8";"RU";10
"4xapOrfLvbg";"ES";10
"4xapOrfLvbg";"FR";10
"_GOIflxSlYI";"IL";10
"_GOIflxSlYI";"SG";10
"_GOIflxSlYI";"TR";10
"gNCTjoCu6k4";"BR";10
"gNCTjoCu6k4";"CA";10
"wG3J8lO9d5I";"NL";10
"HJr4mLYsnB8";"RU";10
"fLqvaWJtwhQ";"CR";10
"fLqvaWJtwhQ";"FR";10
"fLqvaWJtwhQ";"TH";10
"ZilC968Fc9c";"GB";10
"-tTYPCTciyU";"AR";10
"-tTYPCTciyU";"FR";10
"hilfglpKNRQ";"PT";10
"cTqFNg_y9lw";"ES";10
"iyGBZsLxe54";"BE";10
"iyGBZsLxe54";"PK";10
"iyGBZsLxe54";"PL";10
"iyGBZsLxe54";"ZA";10
"EJwbwMB-fDQ";"DE";10
"icf7Hfj22vg";"UA";10
"KJod3LG84bk";"PL";10
"Ax-jgwnolNI";"IN";10
"_8vw30ltFJ0";"AE";10
"7vCD8Zu686Q";"IL";10
"7vCD8Zu686Q";"MX";10
"7vCD8Zu686Q";"TW";10
"XKmTknbusnY";"BR";10
"KngjlmJCpUs";"BR";10
"gkMjAYFeSiM";"AE";10
"kJ37glO4wBY";"IN";10
"RVcJ3O_O2Jg";"DK";10
"RVcJ3O_O2Jg";"PL";10
"RVcJ3O_O2Jg";"SE";10
"eNP36ozsnss";"ES";10
"SI0Oxt2Mu-Y";"SG";10
"X47XlpkMfe8";"ZA";10
"bU35LnSfo70";"NL";10
"O0VsTLDTjss";"ES";10
"Pk3uKEuLrUY";"PL";10
"ppQ0DdtBaCw";"NL";10
"t4kd-QY6Rh0";"BR";10
"t4kd-QY6Rh0";"ES";10
"t4kd-QY6Rh0";"MY";10
"t4kd-QY6Rh0";"PL";10
"fktQmk0a9OI";"FR";10
"fktQmk0a9OI";"SG";10
"4pdzhKNwQlY";"AU";10
"9XsMt1TxNeM";"GB";10
"T1q3BF5_YJ8";"AE";10
"T1q3BF5_YJ8";"SE";10
"VRQq7XVWdR8";"AU";10
"Ka7Ds4EAjNQ";"DE";10
"Ka7Ds4EAjNQ";"NL";10
"6M7AhO8vbNw";"PL";10
"6M7AhO8vbNw";"ZA";10
"syzA3PZx3qk";"DE";10
"syzA3PZx3qk";"ES";10
"syzA3PZx3qk";"JP";10
"syzA3PZx3qk";"NL";10
"UqTAJxp--c4";"CA";10
"RnMrGaiVWtQ";"CA";10
"PAX5GP9SkTA";"RU";10
"HRJRJ3D9cq8";"AU";10
"1VNfhqILnh8";"ES";10
"1VNfhqILnh8";"NL";10
"fTUw94veqfE";"BE";10
"fTUw94veqfE";"CZ";10
"fTUw94veqfE";"DK";10
"fTUw94veqfE";"FR";10
"fTUw94veqfE";"SA";10
"Z40Txux1Lxk";"AE";10
"Z40Txux1Lxk";"AF";10
"Z40Txux1Lxk";"EC";10
"Z40Txux1Lxk";"MA";10
"Z40Txux1Lxk";"MM";10
"Z40Txux1Lxk";"RO";10
"Z40Txux1Lxk";"ZA";10
"3QiTBXfxzHA";"CA";10
"EmALxO7V7y0";"NZ";10
"EmALxO7V7y0";"PL";10
"FO6e3rjSslQ";"NL";10
"s9ck7xx85mA";"ES";10
"s9ck7xx85mA";"PL";10
"DMtlv-BlKP4";"BR";10
"DMtlv-BlKP4";"IT";10
"DMtlv-BlKP4";"SE";10
"DRVDYOrVdlQ";"GB";10
"duMSovyosXE";"NO";10
"duMSovyosXE";"RO";10
"CoTLQiMZFbI";"BR";10
"5XxUVbLVdQE";"BR";10
"H3-evk6-qpQ";"CA";10
"vbg4Je1tuis";"PH";10
"vbg4Je1tuis";"UA";10
"8e8a3o1w51M";"FR";10
"8e8a3o1w51M";"MX";10
"pCgK-Ze3nhA";"MY";10
"dzJvTcCedm8";"NL";10
"WSnB5y2JXv8";"CA";10
"BxKIJL5baAU";"AE";10
"BxKIJL5baAU";"AU";10
"BxKIJL5baAU";"NL";10
"Z4E2jSZ4r6A";"NL";10
"Z4E2jSZ4r6A";"PT";10
"RcQ8gE-1hSU";"IN";10
"RcQ8gE-1hSU";"KW";10
"RcQ8gE-1hSU";"US";10
"oKi7rd16TjU";"BR";10
"2RZkc_qrV1g";"BR";10
"2RZkc_qrV1g";"GB";10
"2RZkc_qrV1g";"SE";10
"6jeSIRpjv0M";"CH";10
"6jeSIRpjv0M";"PH";10
"6jeSIRpjv0M";"SG";10
"2SGXnYFdqu4";"MX";10
"2SGXnYFdqu4";"SE";10
"4NgQLqHI6hU";"AU";10
"BY0WV05IeNk";"AU";10
"BY0WV05IeNk";"CA";10
"BY0WV05IeNk";"FR";10
"2kmFfbOeFJg";"AU";10
"Ds8Twy4VvzU";"AE";10
"Ds8Twy4VvzU";"FR";10
"rXDomxfoY1o";"SG";10
"uwjOFYz-FxM";"AR";10
"JHuH7iGcPoY";"NL";10
"lFd2hjkKz_Q";"DE";10
"lFd2hjkKz_Q";"TW";10
"LG-fdqSIFxE";"IE";10
"LG-fdqSIFxE";"ZA";10
"L2ELtem2iGY";"PT";10
"OIGGrrnMIgk";"CO";10
"OIGGrrnMIgk";"PL";10
"2V9cLPXPemg";"RU";10
"qeWN5gq9EE8";"PL";10
"T7ckdeGOhnU";"AU";10
"HEMARcoxhkI";"IN";10
"NjdZjozKboA";"DE";10
"6IHNYDy_Ynw";"NL";10
"U0YyIsqDWV4";"PT";10
"_p9E8fiDRDw";"CA";10
"sepAWgLOCBI";"AU";10
"sepAWgLOCBI";"CA";10
"fKygF7VEJnQ";"FR";10
"OyvjGRnxCkw";"FR";10
"OyvjGRnxCkw";"SG";10
"OyvjGRnxCkw";"ZA";10
"Wz0N0c3EzVg";"CA";10
"AY_n9OWPgsk";"CA";10
"0v8DZuyM2GU";"BR";10
"UFD5S4Peqc4";"CZ";10
"UFD5S4Peqc4";"SA";10
"151Quamk9Uo";"HK";10
"VKkN-FF66Zw";"BR";10
"fcv3CHBItJo";"CL";10
"fcv3CHBItJo";"DK";10
"fcv3CHBItJo";"FR";10
"fcv3CHBItJo";"IT";10
"fcv3CHBItJo";"TH";10
"lOdLJx1zL7Y";"NL";10
"u7SyqTpLIJc";"AE";10
"u7SyqTpLIJc";"PK";10
"wUzZChTlzdE";"ES";10
"ezGQ1YxfAOU";"PT";10
"ksSg7hhMDbU";"ES";10
"i1kCHZEhnEY";"AR";10
"i1kCHZEhnEY";"IL";10
"i1kCHZEhnEY";"MZ";10
"i1kCHZEhnEY";"PE";10
"AZAL-QPn5Zc";"HU";10
"yP791KGnrek";"NO";10
"h6zprXwtmfg";"CA";10
"h6zprXwtmfg";"SE";10
"kXgm7984oTs";"MX";10
"0Stq-erLMlo";"AU";10
"0Stq-erLMlo";"RU";10
"0Stq-erLMlo";"NL";10
"no0j59bcrW8";"FR";11
"4xapOrfLvbg";"DK";11
"XGbhdoiR-A8";"AU";11
"_GOIflxSlYI";"BE";11
"_GOIflxSlYI";"PT";11
"_GOIflxSlYI";"RU";11
"wG3J8lO9d5I";"CA";11
"fLqvaWJtwhQ";"GE";11
"fLqvaWJtwhQ";"PT";11
"ZilC968Fc9c";"UA";11
"-tTYPCTciyU";"NL";11
"hilfglpKNRQ";"SE";11
"cTqFNg_y9lw";"BY";11
"cTqFNg_y9lw";"PL";11
"IURWlw2_6Ks";"ES";11
"iyGBZsLxe54";"BG";11
"iyGBZsLxe54";"IT";11
"iyGBZsLxe54";"PE";11
"iyGBZsLxe54";"SE";11
"iyGBZsLxe54";"SG";11
"iyGBZsLxe54";"VN";11
"AJxCCfFmLTQ";"ES";11
"AJxCCfFmLTQ";"RU";11
"ZlKMxbC4ehg";"CA";11
"ZlKMxbC4ehg";"RU";11
"DtOfcsS_pQw";"RU";11
"7vCD8Zu686Q";"PK";11
"7vCD8Zu686Q";"PT";11
"7vCD8Zu686Q";"ZA";11
"vWnMk3E1lIc";"GB";11
"XKmTknbusnY";"RU";11
"gkMjAYFeSiM";"BR";11
"RVcJ3O_O2Jg";"BE";11
"eNP36ozsnss";"AU";11
"eNP36ozsnss";"DE";11
"dbZJLFI-t-Y";"SG";11
"X47XlpkMfe8";"KE";11
"MXKDEyc-vtU";"BR";11
"MXKDEyc-vtU";"NL";11
"O0VsTLDTjss";"FR";11
"A4iG8S4EpHs";"AU";11
"A4iG8S4EpHs";"ES";11
"A4iG8S4EpHs";"NL";11
"A4iG8S4EpHs";"RU";11
"iyc74jnjKV8";"AU";11
"ppQ0DdtBaCw";"ES";11
"t4kd-QY6Rh0";"FR";11
"fktQmk0a9OI";"IL";11
"4pdzhKNwQlY";"IL";11
"pEAwvMkpA8I";"AE";11
"T1q3BF5_YJ8";"ZA";11
"VRQq7XVWdR8";"BR";11
"KjUAEci6G20";"MX";11
"x-1NiopFC9g";"CA";11
"UqTAJxp--c4";"DE";11
"Ys11kq35rHU";"PL";11
"HRJRJ3D9cq8";"NL";11
"fTUw94veqfE";"AE";11
"fTUw94veqfE";"IE";11
"fTUw94veqfE";"IL";11
"fTUw94veqfE";"UA";11
"cr9UBeZ3AvQ";"DE";11
"z7FBukPBKzg";"MY";11
"uuwxWnAILr0";"AU";11
"uuwxWnAILr0";"ZA";11
"EmALxO7V7y0";"HK";11
"EmALxO7V7y0";"KR";11
"YeI_n8myE68";"PL";11
"Anv3X3EuHZ8";"TW";11
"TRdVDwWqbfY";"US";11
"s9ck7xx85mA";"FR";11
"H3-evk6-qpQ";"ES";11
"vbg4Je1tuis";"FR";11
"vbg4Je1tuis";"RU";11
"8e8a3o1w51M";"AE";11
"BxKIJL5baAU";"DK";11
"BxKIJL5baAU";"FR";11
"BxKIJL5baAU";"PT";11
"RcQ8gE-1hSU";"BY";11
"2RZkc_qrV1g";"AU";11
"2RZkc_qrV1g";"PT";11
"6jeSIRpjv0M";"RU";11
"2SGXnYFdqu4";"ID";11
"2SGXnYFdqu4";"KR";11
"2SGXnYFdqu4";"PL";11
"BY0WV05IeNk";"ES";11
"8D6IbflW5OI";"MX";11
"8D6IbflW5OI";"MY";11
"1UkDaiRGShM";"NL";11
"rLmZYThOJg0";"BR";11
"LG-fdqSIFxE";"DE";11
"L2ELtem2iGY";"FR";11
"OIGGrrnMIgk";"IL";11
"qeWN5gq9EE8";"SG";11
"nvv4tPOY8lo";"PL";11
"NjdZjozKboA";"MA";11
"U0YyIsqDWV4";"AU";11
"fKygF7VEJnQ";"RU";11
"L1govVEBxDo";"BR";11
"OyvjGRnxCkw";"BE";11
"OyvjGRnxCkw";"PT";11
"OyvjGRnxCkw";"RU";11
"m4a2c55eXMU";"CA";11
"GvKYUgka_4Y";"AU";11
"GvKYUgka_4Y";"DE";11
"eXz0cLDRMyg";"BR";11
"UFD5S4Peqc4";"AR";11
"UFD5S4Peqc4";"MX";11
"P2hu_VsRVfM";"AU";11
"u7SyqTpLIJc";"ES";11
"wUzZChTlzdE";"DE";11
"ezGQ1YxfAOU";"AE";11
"i1kCHZEhnEY";"BE";11
"AZAL-QPn5Zc";"AR";11
"AZAL-QPn5Zc";"PT";11
"yP791KGnrek";"CA";11
"h6zprXwtmfg";"AU";11
"S2k2dxf_QWc";"NL";11
"TRdVDwWqbfY";"FR";11
"t4kd-QY6Rh0";"HK";11
"Wt7ee9-jJwk";"NZ";12
"4xapOrfLvbg";"TH";12
"XGbhdoiR-A8";"AE";12
"wG3J8lO9d5I";"BR";12
"HJr4mLYsnB8";"DE";12
"-tTYPCTciyU";"MX";12
"hilfglpKNRQ";"PL";12
"IURWlw2_6Ks";"AU";12
"IURWlw2_6Ks";"CA";12
"IURWlw2_6Ks";"DE";12
"iyGBZsLxe54";"MX";12
"iyGBZsLxe54";"NO";12
"icf7Hfj22vg";"AU";12
"icf7Hfj22vg";"IN";12
"DtOfcsS_pQw";"DE";12
"KJod3LG84bk";"IL";12
"XKmTknbusnY";"AU";12
"RVcJ3O_O2Jg";"OM";12
"eNP36ozsnss";"PL";12
"S1kTTQARvVs";"GB";12
"S1kTTQARvVs";"NL";12
"X47XlpkMfe8";"BR";12
"O0VsTLDTjss";"AU";12
"Pk3uKEuLrUY";"ES";12
"iyc74jnjKV8";"BR";12
"ppQ0DdtBaCw";"RU";12
"A9yVhbgxgl8";"NL";12
"6M7AhO8vbNw";"CA";12
"6M7AhO8vbNw";"DE";12
"syzA3PZx3qk";"CL";12
"PAX5GP9SkTA";"TR";12
"fTUw94veqfE";"FI";12
"cr9UBeZ3AvQ";"NL";12
"EmALxO7V7y0";"ZA";12
"YeI_n8myE68";"BR";12
"Anv3X3EuHZ8";"GB";12
"duMSovyosXE";"NL";12
"duMSovyosXE";"TR";12
"5XxUVbLVdQE";"DE";12
"vbg4Je1tuis";"AE";12
"8e8a3o1w51M";"PL";12
"8e8a3o1w51M";"RU";12
"dzJvTcCedm8";"FR";12
"BxKIJL5baAU";"CA";12
"RcQ8gE-1hSU";"LB";12
"oKi7rd16TjU";"AU";12
"oKi7rd16TjU";"NL";12
"2SGXnYFdqu4";"ES";12
"BY0WV05IeNk";"BE";12
"Ds8Twy4VvzU";"IL";12
"rXDomxfoY1o";"AU";12
"lFd2hjkKz_Q";"CA";12
"lFd2hjkKz_Q";"FI";12
"lFd2hjkKz_Q";"PT";12
"T7ckdeGOhnU";"BR";12
"_p9E8fiDRDw";"PL";12
"sepAWgLOCBI";"ID";12
"QFADxSyXwwY";"AE";12
"fKygF7VEJnQ";"PL";12
"OyvjGRnxCkw";"SE";12
"Wz0N0c3EzVg";"CH";12
"m4a2c55eXMU";"PL";12
"AY_n9OWPgsk";"PL";12
"UFD5S4Peqc4";"FI";12
"UFD5S4Peqc4";"NZ";12
"UFD5S4Peqc4";"PK";12
"UFD5S4Peqc4";"TH";12
"VKkN-FF66Zw";"RU";12
"fcv3CHBItJo";"NZ";12
"lOdLJx1zL7Y";"CL";12
"lOdLJx1zL7Y";"SG";12
"u7SyqTpLIJc";"FR";12
"wUzZChTlzdE";"PK";12
"wUzZChTlzdE";"PL";12
"i1kCHZEhnEY";"NO";12
"i1kCHZEhnEY";"TH";12
"i1kCHZEhnEY";"UA";12
"h6zprXwtmfg";"DE";12
"h6zprXwtmfg";"PL";12
"S2k2dxf_QWc";"AU";12
"S2k2dxf_QWc";"BR";12
"kXgm7984oTs";"IT";12
"kXgm7984oTs";"RU";12
"Wt7ee9-jJwk";"AR";14
"Wt7ee9-jJwk";"AU";348
"Wt7ee9-jJwk";"BR";123
"Wt7ee9-jJwk";"CA";436
"Wt7ee9-jJwk";"CO";31
"Wt7ee9-jJwk";"DE";99
"Wt7ee9-jJwk";"DK";70
"Wt7ee9-jJwk";"ES";87
"Wt7ee9-jJwk";"FR";46
"Wt7ee9-jJwk";"ID";20
"Wt7ee9-jJwk";"IT";35
"Wt7ee9-jJwk";"NL";102
"Wt7ee9-jJwk";"PL";57
"Wt7ee9-jJwk";"RU";27
"Wt7ee9-jJwk";"SA";23
"no0j59bcrW8";"AU";70
"no0j59bcrW8";"BR";28
"no0j59bcrW8";"CA";119
"no0j59bcrW8";"DE";23
"no0j59bcrW8";"ES";15
"no0j59bcrW8";"NL";16
"4xapOrfLvbg";"AU";1767
"4xapOrfLvbg";"BR";33
"4xapOrfLvbg";"CA";1814
"4xapOrfLvbg";"DE";691
"4xapOrfLvbg";"MY";21
"4xapOrfLvbg";"NL";412
"4xapOrfLvbg";"PH";13
"4xapOrfLvbg";"PL";20
"4xapOrfLvbg";"SG";127
"4xapOrfLvbg";"UA";15
"XGbhdoiR-A8";"BR";14
"XGbhdoiR-A8";"CA";18
"XGbhdoiR-A8";"NL";14
"_GOIflxSlYI";"AE";21
"_GOIflxSlYI";"AU";87
"_GOIflxSlYI";"BR";83
"_GOIflxSlYI";"CA";103
"_GOIflxSlYI";"CH";19
"_GOIflxSlYI";"DE";72
"_GOIflxSlYI";"DK";39
"_GOIflxSlYI";"ES";60
"_GOIflxSlYI";"FR";22
"_GOIflxSlYI";"NL";102
"_GOIflxSlYI";"NO";13
"_GOIflxSlYI";"PE";13
"_GOIflxSlYI";"PL";59
"_GOIflxSlYI";"SE";18
"gNCTjoCu6k4";"AU";33
"gNCTjoCu6k4";"DE";16
"gNCTjoCu6k4";"NL";15
"wG3J8lO9d5I";"AU";31
"wG3J8lO9d5I";"IL";15
"fLqvaWJtwhQ";"AU";13
"fLqvaWJtwhQ";"BR";22
"fLqvaWJtwhQ";"CA";22
"fLqvaWJtwhQ";"DE";72
"fLqvaWJtwhQ";"HK";34
"fLqvaWJtwhQ";"NL";84
"ZilC968Fc9c";"RU";14
"-tTYPCTciyU";"AU";41
"-tTYPCTciyU";"BR";32
"-tTYPCTciyU";"CA";14
"-tTYPCTciyU";"DE";13
"-tTYPCTciyU";"PL";13
"hilfglpKNRQ";"AU";79
"hilfglpKNRQ";"BR";29
"hilfglpKNRQ";"CA";40
"hilfglpKNRQ";"DE";47
"hilfglpKNRQ";"FR";40
"hilfglpKNRQ";"NL";33
"hilfglpKNRQ";"RU";17
"cTqFNg_y9lw";"AU";41
"cTqFNg_y9lw";"BR";26
"cTqFNg_y9lw";"DE";16
"cTqFNg_y9lw";"FR";19
"cTqFNg_y9lw";"NL";52
"cTqFNg_y9lw";"RU";123
"cTqFNg_y9lw";"UA";79
"IURWlw2_6Ks";"BR";26
"IURWlw2_6Ks";"NL";14
"iyGBZsLxe54";"AU";120
"iyGBZsLxe54";"BR";69
"iyGBZsLxe54";"CA";55
"iyGBZsLxe54";"CZ";21
"iyGBZsLxe54";"DE";47
"iyGBZsLxe54";"ES";52
"iyGBZsLxe54";"FR";22
"iyGBZsLxe54";"IL";32
"iyGBZsLxe54";"NL";95
"iyGBZsLxe54";"PT";27
"AJxCCfFmLTQ";"AU";97
"AJxCCfFmLTQ";"BR";15
"AJxCCfFmLTQ";"CA";130
"AJxCCfFmLTQ";"DE";16
"AJxCCfFmLTQ";"NL";31
"AJxCCfFmLTQ";"PL";16
"EJwbwMB-fDQ";"AU";24
"EJwbwMB-fDQ";"BR";17
"EJwbwMB-fDQ";"CA";16
"EJwbwMB-fDQ";"ES";15
"EJwbwMB-fDQ";"NL";18
"EJwbwMB-fDQ";"PL";15
"EJwbwMB-fDQ";"ZA";13
"ZlKMxbC4ehg";"AU";24
"ZlKMxbC4ehg";"BR";15
"ZlKMxbC4ehg";"DE";26
"icf7Hfj22vg";"PL";35
"icf7Hfj22vg";"RU";13
"DtOfcsS_pQw";"AU";26
"DtOfcsS_pQw";"BR";14
"DtOfcsS_pQw";"CA";22
"DtOfcsS_pQw";"NL";15
"KJod3LG84bk";"AU";46
"KJod3LG84bk";"BR";20
"KJod3LG84bk";"CA";65
"KJod3LG84bk";"DE";13
"KJod3LG84bk";"NL";15
"7vCD8Zu686Q";"AE";23
"7vCD8Zu686Q";"AU";172
"7vCD8Zu686Q";"BR";70
"7vCD8Zu686Q";"CA";170
"7vCD8Zu686Q";"DE";50
"7vCD8Zu686Q";"ES";25
"7vCD8Zu686Q";"FR";24
"7vCD8Zu686Q";"NL";36
"7vCD8Zu686Q";"PL";29
"7vCD8Zu686Q";"SA";17
"7vCD8Zu686Q";"SG";35
"vWnMk3E1lIc";"PT";21
"gkMjAYFeSiM";"CA";67
"gkMjAYFeSiM";"NL";38
"RVcJ3O_O2Jg";"AU";528
"RVcJ3O_O2Jg";"CA";571
"RVcJ3O_O2Jg";"DE";287
"RVcJ3O_O2Jg";"FR";21
"RVcJ3O_O2Jg";"NL";569
"eNP36ozsnss";"BR";31
"eNP36ozsnss";"CA";25
"eNP36ozsnss";"PH";65
"SI0Oxt2Mu-Y";"AU";33
"SI0Oxt2Mu-Y";"BR";31
"SI0Oxt2Mu-Y";"CA";66
"SI0Oxt2Mu-Y";"DE";21
"SI0Oxt2Mu-Y";"ES";24
"SI0Oxt2Mu-Y";"NL";55
"SI0Oxt2Mu-Y";"PL";17
"X47XlpkMfe8";"AU";45
"X47XlpkMfe8";"CA";46
"X47XlpkMfe8";"PL";13
"bU35LnSfo70";"OM";23
"MXKDEyc-vtU";"CA";16
"O0VsTLDTjss";"BR";44
"O0VsTLDTjss";"CA";35
"O0VsTLDTjss";"DE";18
"O0VsTLDTjss";"NL";39
"O0VsTLDTjss";"PL";17
"Pk3uKEuLrUY";"AU";17
"Pk3uKEuLrUY";"BR";25
"Pk3uKEuLrUY";"CA";13
"Pk3uKEuLrUY";"DE";20
"Pk3uKEuLrUY";"FR";16
"A4iG8S4EpHs";"BR";27
"A4iG8S4EpHs";"CA";21
"A4iG8S4EpHs";"FR";13
"iyc74jnjKV8";"NL";13
"uq5PQg_hZro";"AU";24
"uq5PQg_hZro";"BR";13
"uq5PQg_hZro";"CA";28
"uq5PQg_hZro";"DE";13
"uq5PQg_hZro";"NL";13
"ppQ0DdtBaCw";"BR";19
"ppQ0DdtBaCw";"CA";13
"ppQ0DdtBaCw";"DE";17
"ppQ0DdtBaCw";"PL";13
"t4kd-QY6Rh0";"AU";16
"t4kd-QY6Rh0";"CA";23
"t4kd-QY6Rh0";"DE";15
"t4kd-QY6Rh0";"NL";13
"fktQmk0a9OI";"AU";13
"fktQmk0a9OI";"BR";15
"fktQmk0a9OI";"CA";25
"fktQmk0a9OI";"DE";13
"fktQmk0a9OI";"ES";13
"fktQmk0a9OI";"NL";14
"fktQmk0a9OI";"PL";16
"qZtfSNReft4";"VN";13
"4pdzhKNwQlY";"CA";34
"4pdzhKNwQlY";"DE";21
"4pdzhKNwQlY";"NL";31
"pEAwvMkpA8I";"AU";28
"pEAwvMkpA8I";"BR";332
"pEAwvMkpA8I";"CA";45
"pEAwvMkpA8I";"DE";16
"pEAwvMkpA8I";"ES";15
"pEAwvMkpA8I";"FR";14
"T1q3BF5_YJ8";"AU";138
"T1q3BF5_YJ8";"BR";98
"T1q3BF5_YJ8";"CA";105
"T1q3BF5_YJ8";"DE";56
"T1q3BF5_YJ8";"ES";30
"T1q3BF5_YJ8";"FR";20
"T1q3BF5_YJ8";"IL";13
"T1q3BF5_YJ8";"NL";48
"T1q3BF5_YJ8";"PL";17
"T1q3BF5_YJ8";"PT";14
"Ka7Ds4EAjNQ";"AU";37
"x-1NiopFC9g";"AU";34
"x-1NiopFC9g";"NL";13
"6M7AhO8vbNw";"AU";21
"6M7AhO8vbNw";"BR";17
"6M7AhO8vbNw";"NL";14
"syzA3PZx3qk";"BR";23
"syzA3PZx3qk";"CA";32
"UqTAJxp--c4";"NL";15
"IZJijGvbZks";"CA";22
"PAX5GP9SkTA";"AU";67
"PAX5GP9SkTA";"BR";77
"PAX5GP9SkTA";"CA";111
"PAX5GP9SkTA";"DE";63
"PAX5GP9SkTA";"FR";23
"PAX5GP9SkTA";"NL";49
"PAX5GP9SkTA";"PL";30
"1VNfhqILnh8";"AU";13
"1VNfhqILnh8";"BR";21
"1VNfhqILnh8";"CA";14
"1VNfhqILnh8";"DE";15
"1VNfhqILnh8";"PL";14
"fTUw94veqfE";"AU";45
"fTUw94veqfE";"BR";68
"fTUw94veqfE";"CA";61
"fTUw94veqfE";"DE";45
"fTUw94veqfE";"ES";14
"fTUw94veqfE";"NL";50
"fTUw94veqfE";"PL";14
"fTUw94veqfE";"PT";13
"fTUw94veqfE";"RU";13
"fTUw94veqfE";"ZA";22
"cr9UBeZ3AvQ";"AU";20
"cr9UBeZ3AvQ";"BR";34
"cr9UBeZ3AvQ";"CA";32
"z7FBukPBKzg";"HK";82
"uuwxWnAILr0";"BR";19
"uuwxWnAILr0";"DE";14
"Z40Txux1Lxk";"AR";39
"Z40Txux1Lxk";"AU";202
"Z40Txux1Lxk";"BE";15
"Z40Txux1Lxk";"BR";2894
"Z40Txux1Lxk";"CA";354
"Z40Txux1Lxk";"CH";14
"Z40Txux1Lxk";"CL";27
"Z40Txux1Lxk";"CO";26
"Z40Txux1Lxk";"DE";900
"Z40Txux1Lxk";"DK";27
"Z40Txux1Lxk";"ES";185
"Z40Txux1Lxk";"FR";126
"Z40Txux1Lxk";"ID";43
"Z40Txux1Lxk";"IL";21
"Z40Txux1Lxk";"IT";60
"Z40Txux1Lxk";"MX";64
"Z40Txux1Lxk";"MY";19
"Z40Txux1Lxk";"NL";279
"Z40Txux1Lxk";"NO";27
"Z40Txux1Lxk";"PE";20
"Z40Txux1Lxk";"PL";38
"Z40Txux1Lxk";"PT";15
"Z40Txux1Lxk";"SE";45
"Z40Txux1Lxk";"SG";17
"Z40Txux1Lxk";"TR";32
"EmALxO7V7y0";"AU";163
"EmALxO7V7y0";"BR";4206
"EmALxO7V7y0";"CA";837
"EmALxO7V7y0";"CL";29
"EmALxO7V7y0";"DE";1054
"EmALxO7V7y0";"ES";74
"EmALxO7V7y0";"FR";158
"EmALxO7V7y0";"ID";148
"EmALxO7V7y0";"MY";20
"EmALxO7V7y0";"NL";110
"EmALxO7V7y0";"RU";24
"YeI_n8myE68";"AU";28
"YeI_n8myE68";"CA";13
"YeI_n8myE68";"DE";16
"YeI_n8myE68";"NL";15
"s9ck7xx85mA";"AU";26
"s9ck7xx85mA";"BR";34
"s9ck7xx85mA";"CA";18
"s9ck7xx85mA";"DE";13
"s9ck7xx85mA";"NL";48
"s9ck7xx85mA";"RU";15
"DMtlv-BlKP4";"AU";197
"DMtlv-BlKP4";"CA";154
"DMtlv-BlKP4";"DE";1596
"DMtlv-BlKP4";"FR";30
"DMtlv-BlKP4";"LK";14
"DMtlv-BlKP4";"MN";17
"DMtlv-BlKP4";"NL";565
"DMtlv-BlKP4";"RU";16
"duMSovyosXE";"AU";194
"duMSovyosXE";"BR";21
"duMSovyosXE";"CA";184
"duMSovyosXE";"DE";106
"duMSovyosXE";"DZ";13
"duMSovyosXE";"ES";24
"duMSovyosXE";"FR";71
"duMSovyosXE";"PH";20
"CoTLQiMZFbI";"AU";288
"CoTLQiMZFbI";"CA";304
"CoTLQiMZFbI";"DE";173
"CoTLQiMZFbI";"FR";33
"CoTLQiMZFbI";"NL";71
"5XxUVbLVdQE";"AU";24
"5XxUVbLVdQE";"CA";29
"5XxUVbLVdQE";"NL";13
"H3-evk6-qpQ";"AU";19
"H3-evk6-qpQ";"BR";23
"H3-evk6-qpQ";"DE";18
"H3-evk6-qpQ";"NL";15
"vbg4Je1tuis";"AU";45
"vbg4Je1tuis";"BR";124
"vbg4Je1tuis";"CA";21
"vbg4Je1tuis";"DE";26
